168,40.00829136,116.37612659,2011-07-21,22:23:04,2011-07-22,15:09:53,32029
168,40.01515082,116.38387069,2011-07-22,15:10:54,2011-07-22,15:38:27,32030
168,40.01513444,116.33037946,2011-07-23,01:25:03,2011-07-23,02:27:05,32031
168,39.99698556,116.36903175,2011-07-23,06:53:52,2011-07-23,09:49:24,32032
168,39.99939008,116.36949183,2011-07-26,22:59:04,2011-07-26,23:22:49,32033
168,39.94696972,116.36629196,2011-07-27,10:00:33,2011-07-27,10:50:57,32034
168,40.04513447,116.40558105,2011-07-27,12:18:16,2011-07-27,12:40:08,32035
168,40.05292859,116.43570902,2011-08-02,15:13:33,2011-08-02,20:54:06,32036
168,40.06636979,116.40490782,2011-08-02,20:57:17,2011-08-03,01:20:21,32037
168,40.00028823,116.36317415,2011-08-03,02:04:28,2011-08-03,11:47:24,32038
168,39.99211860,116.38013322,2011-08-03,23:26:58,2011-08-04,00:40:00,32039
168,40.00533494,116.37387980,2011-08-05,22:37:33,2011-08-05,22:58:24,32040
168,40.02310961,116.35395116,2011-08-06,09:58:28,2011-08-06,11:11:11,32041
168,40.01592678,116.36211965,2011-08-06,22:41:58,2011-08-07,11:36:34,32042
168,40.00023761,116.37703759,2011-08-08,02:08:21,2011-08-10,11:52:16,32043
168,39.99492433,116.37216363,2011-08-10,23:07:03,2011-08-11,11:58:10,32044
168,40.00206607,116.25633385,2011-08-13,02:13:33,2011-08-13,07:16:03,32045
168,40.02853329,116.40205522,2011-08-13,08:41:28,2011-08-13,09:06:30,32046
168,40.03565721,116.40268227,2011-08-13,11:03:41,2011-08-13,11:28:24,32047
168,40.04536553,116.36837475,2011-08-14,08:27:52,2011-08-14,09:50:10,32048
168,40.05384939,116.38195277,2011-08-14,13:02:03,2011-08-14,13:20:35,32049
168,39.99087495,116.37998672,2011-08-14,22:32:34,2011-08-14,23:24:16,32050
168,40.02259057,116.34958606,2011-08-15,09:45:33,2011-08-15,22:37:52,32051
168,39.99166013,116.38100116,2011-08-15,22:38:29,2011-08-15,23:30:01,32052
168,40.00459146,116.36668971,2011-08-16,12:14:03,2011-08-16,23:24:13,32053
168,39.99507265,116.37382300,2011-08-17,11:34:58,2011-08-18,10:22:29,32054
168,40.01534268,116.36864554,2011-08-18,10:25:28,2011-08-20,06:48:28,32055
168,39.99986805,116.37498168,2011-08-21,22:37:58,2011-08-23,23:28:42,32056
168,39.99791173,116.38283775,2011-08-24,13:45:28,2011-08-24,23:48:54,32057
169,39.98032026,116.36468990,2010-05-10,10:49:28,2010-05-10,11:26:42,32058
169,40.02715711,116.40250073,2010-05-10,11:27:01,2010-05-10,11:47:36,32059
169,40.00511778,116.37818064,2010-05-11,10:24:03,2010-05-11,11:02:37,32060
169,40.01414456,116.39125747,2010-05-12,10:49:33,2010-05-12,11:19:29,32061
169,40.01386820,116.39079980,2010-05-13,10:53:28,2010-05-13,11:20:51,32062
169,39.97520378,116.35280468,2010-05-14,01:37:22,2010-05-14,01:50:55,32063
169,39.97864314,116.36525871,2010-05-14,11:05:04,2010-05-14,11:15:36,32064
169,40.00737027,116.42013220,2010-05-14,11:25:37,2010-05-16,10:34:36,32065
169,40.02714984,116.40172900,2010-05-17,01:05:21,2010-05-17,01:22:47,32066
169,39.98026271,116.36480579,2010-05-17,01:23:02,2010-05-17,01:48:55,32067
169,39.99003128,116.37197904,2010-05-17,10:54:58,2010-05-17,11:08:47,32068
169,40.02669305,116.40235677,2010-05-17,11:09:05,2010-05-17,11:30:13,32069
169,39.97532119,116.35029521,2010-05-18,01:47:04,2010-05-18,02:04:30,32070
169,39.97954433,116.35709442,2010-05-18,10:21:33,2010-05-18,10:40:29,32071
169,40.02083929,116.39332420,2010-05-18,10:51:29,2010-05-18,11:26:33,32072
169,39.99156371,116.37063092,2010-05-19,01:02:23,2010-05-19,11:14:59,32073
169,40.01468755,116.39103459,2010-05-19,11:18:10,2010-05-19,11:42:12,32074
169,39.99788721,116.37727678,2010-05-20,10:08:04,2010-05-21,01:45:23,32075
169,39.97961022,116.35531123,2010-05-21,10:23:04,2010-05-21,10:42:27,32076
169,40.01927260,116.39251597,2010-05-21,10:48:13,2010-05-21,11:15:10,32077
169,39.97619107,116.40056636,2010-05-22,09:41:57,2010-05-22,10:55:12,32078
169,40.01091445,116.40500041,2010-05-22,11:49:22,2010-05-24,01:09:41,32079
169,39.98421568,116.36109356,2010-05-24,01:09:56,2010-05-24,10:24:30,32080
169,40.02591619,116.40218439,2010-05-24,10:24:47,2010-05-24,10:47:29,32081
169,39.99964130,116.37689678,2010-05-25,00:58:03,2010-05-25,01:56:28,32082
169,40.00160586,116.38493276,2010-05-25,10:29:33,2010-05-25,11:39:59,32083
169,40.00043927,116.37894245,2010-05-26,00:57:34,2010-05-26,01:46:14,32084
169,39.99854883,116.38149851,2010-05-27,01:00:33,2010-05-27,01:26:59,32085
169,40.00825549,116.39862404,2010-05-27,10:18:51,2010-05-27,12:26:11,32086
169,39.99234633,116.37210936,2010-05-28,01:18:04,2010-05-28,11:36:33,32087
169,40.02842781,116.41295683,2010-05-29,12:45:33,2010-05-29,12:56:57,32088
169,39.93192524,116.38766545,2010-05-30,07:08:33,2010-05-30,07:23:22,32089
169,39.93273435,116.43617288,2010-05-30,08:16:19,2010-05-30,09:55:08,32090
169,40.00976181,116.41921275,2010-05-30,10:42:20,2010-05-31,01:42:12,32091
169,39.97864483,116.36214332,2010-05-31,01:42:26,2010-05-31,10:38:30,32092
169,39.98952969,116.37216657,2010-05-31,10:44:13,2010-05-31,11:00:20,32093
169,40.02683028,116.40256315,2010-05-31,11:00:35,2010-05-31,11:30:02,32094
169,39.97516709,116.35470988,2010-06-01,01:40:33,2010-06-01,01:53:26,32095
169,39.98409402,116.36848333,2010-06-02,01:29:27,2010-06-02,01:58:58,32096
169,39.97951138,116.35476344,2010-06-02,10:21:51,2010-06-02,10:41:05,32097
169,40.00901502,116.38638535,2010-06-03,00:52:03,2010-06-03,01:24:12,32098
169,39.99783166,116.37806873,2010-06-03,10:10:03,2010-06-04,02:05:45,32099
170,40.01986152,116.31808595,2008-04-28,11:27:04,2008-04-28,11:40:49,32100
170,40.07059717,116.31267076,2008-04-28,11:41:59,2008-04-28,11:50:10,32101
170,40.06651598,116.30718492,2008-04-29,01:38:05,2008-04-29,01:44:52,32102
170,40.00827226,116.32311894,2008-04-29,01:44:56,2008-04-29,02:03:28,32103
170,40.07011741,116.31040716,2008-05-12,01:27:05,2008-05-12,01:36:32,32104
170,40.01316068,116.32045652,2008-05-12,01:37:32,2008-05-12,01:55:35,32105
170,40.05395927,116.31000233,2008-05-14,01:56:23,2008-05-14,02:05:29,32106
170,40.01049569,116.32468371,2008-05-14,02:06:01,2008-05-14,02:13:47,32107
170,40.02159713,116.32081301,2008-05-14,02:15:43,2008-05-21,01:42:27,32108
170,40.01415854,116.32027405,2008-05-21,01:43:56,2008-05-21,02:02:01,32109
171,39.97294524,116.32343333,2007-07-23,03:31:53,2007-07-23,04:08:55,32110
171,39.97015000,116.32960000,2007-07-23,04:11:33,2007-07-23,09:23:33,32111
171,39.97416042,116.32431667,2007-07-23,09:24:47,2007-07-23,10:06:38,32112
171,39.97490455,116.32655556,2007-07-25,09:54:05,2007-07-25,14:18:19,32113
171,39.97473333,116.32691905,2007-07-26,01:16:01,2007-07-27,12:59:42,32114
171,39.97514444,116.32613889,2007-07-28,06:41:35,2007-07-28,06:49:28,32115
171,39.99162722,116.27336444,2007-07-28,07:26:52,2007-07-28,08:37:55,32116
171,39.98583529,116.27306176,2007-07-28,08:43:51,2007-07-28,10:09:43,32117
171,39.97960256,116.31631923,2007-07-28,10:14:43,2007-07-28,11:11:18,32118
172,39.97791337,116.32995012,2008-07-18,11:04:02,2008-07-18,11:49:15,32119
172,39.97607210,116.33034566,2008-07-18,11:55:45,2008-07-18,12:59:01,32120
173,39.97564768,116.33068556,2007-11-30,14:36:33,2007-11-30,17:50:32,32121
173,39.97505198,116.32613993,2007-11-30,17:54:32,2007-11-30,18:14:47,32122
173,39.97481671,116.31558416,2007-11-30,18:18:47,2007-11-30,18:35:49,32123
173,39.97046688,116.31313687,2007-11-30,18:39:49,2007-12-01,09:51:04,32124
173,39.96612013,116.31583050,2007-12-01,09:55:04,2007-12-01,10:00:59,32125
173,39.96619095,116.35175878,2007-12-01,10:04:59,2007-12-01,10:12:35,32126
173,39.96717885,116.39123359,2007-12-01,10:16:35,2007-12-01,10:28:13,32127
173,39.85574923,116.41474080,2007-12-01,11:02:19,2007-12-02,13:32:08,32128
173,39.85377344,116.36964034,2007-12-02,13:36:08,2007-12-02,13:48:18,32129
173,39.90383504,116.30482742,2007-12-02,13:52:18,2007-12-02,14:04:38,32130
173,39.95424862,116.30682480,2007-12-02,14:08:38,2007-12-02,14:19:00,32131
173,39.96863455,116.31323405,2007-12-02,18:30:55,2007-12-02,18:40:15,32132
173,39.96716360,116.31725093,2007-12-02,18:44:15,2007-12-02,18:51:06,32133
173,39.96459376,116.31934231,2007-12-02,18:51:29,2007-12-02,19:47:32,32134
173,39.96844425,116.31324186,2007-12-02,19:56:08,2007-12-04,16:48:11,32135
173,39.96473394,116.30867160,2007-12-04,16:52:24,2007-12-15,12:49:13,32136
173,39.97007883,116.30941827,2007-12-15,12:53:13,2007-12-15,13:01:13,32137
173,39.96646798,116.31364046,2007-12-15,13:05:13,2007-12-15,13:10:17,32138
173,39.95406485,116.30264002,2007-12-15,13:14:17,2007-12-15,13:36:17,32139
173,39.95425413,116.30334340,2007-12-15,13:40:17,2007-12-15,13:47:03,32140
173,39.96141327,116.30551133,2007-12-15,13:51:03,2007-12-15,13:59:16,32141
173,39.96818275,116.31294841,2007-12-15,14:03:16,2007-12-16,19:53:01,32142
173,39.97382318,116.31149728,2007-12-16,19:57:01,2007-12-16,20:04:51,32143
173,39.97364720,116.31169990,2007-12-16,20:08:51,2007-12-16,21:51:14,32144
173,39.96921490,116.31116990,2007-12-16,21:55:15,2007-12-16,21:55:15,32145
174,39.97596905,116.33015357,2007-11-29,09:39:27,2007-12-07,10:13:05,32146
174,39.97419630,116.31913741,2007-12-07,10:28:14,2007-12-07,10:58:33,32147
174,39.96816714,116.31357190,2007-12-07,11:08:26,2007-12-07,12:33:27,32148
174,39.97126111,116.29932381,2007-12-07,23:07:44,2007-12-07,23:13:08,32149
174,39.97009167,116.27682315,2007-12-07,23:14:15,2007-12-07,23:20:08,32150
174,39.90356667,116.26843333,2007-12-07,23:20:20,2007-12-07,23:25:50,32151
174,39.85322647,116.23086078,2007-12-07,23:26:05,2007-12-07,23:32:00,32152
174,39.81172667,116.19422917,2007-12-07,23:32:22,2007-12-07,23:38:21,32153
174,39.79649217,116.08764348,2007-12-07,23:39:06,2007-12-08,01:27:35,32154
174,39.97075000,116.30679038,2007-12-11,05:55:12,2007-12-11,06:08:17,32155
174,39.96845086,116.30947816,2007-12-12,09:47:26,2007-12-12,11:54:07,32156
174,39.97694333,116.29983667,2007-12-15,01:52:00,2007-12-15,02:00:28,32157
174,39.98332549,116.30638431,2007-12-15,02:00:53,2007-12-15,02:06:19,32158
174,39.97527000,116.30230333,2007-12-15,03:05:21,2007-12-15,03:48:01,32159
174,39.95832344,116.28490000,2007-12-15,08:55:47,2007-12-15,14:05:35,32160
174,39.96805430,116.29995000,2007-12-15,14:06:57,2007-12-15,14:19:11,32161
174,39.96986267,116.30052400,2007-12-21,02:25:09,2007-12-21,02:45:06,32162
174,39.96475797,116.30032174,2007-12-21,02:45:40,2007-12-21,02:51:13,32163
174,39.94194815,116.31071481,2007-12-21,02:52:39,2007-12-21,02:57:47,32164
174,39.94148333,116.35144872,2007-12-21,02:58:03,2007-12-21,03:03:14,32165
174,39.93702500,116.40224583,2007-12-21,03:06:47,2007-12-21,03:17:11,32166
174,39.93400556,116.39664954,2007-12-21,03:18:21,2007-12-21,04:14:36,32167
174,39.93514667,116.39681778,2007-12-21,04:15:16,2007-12-21,06:20:36,32168
174,39.93516566,116.39672727,2007-12-21,06:20:43,2007-12-21,09:11:45,32169
174,39.97065833,116.30918690,2007-12-22,10:31:08,2007-12-22,10:36:51,32170
174,39.97065460,116.30593276,2007-12-22,10:38:22,2007-12-22,12:08:07,32171
174,39.97568003,116.30093267,2007-12-22,12:09:32,2007-12-22,12:40:35,32172
174,39.98123542,116.30492361,2007-12-22,13:08:35,2007-12-22,13:17:57,32173
174,39.96810469,116.30105312,2007-12-23,05:50:38,2007-12-23,06:46:41,32174
174,39.96929667,116.31236000,2007-12-23,06:47:20,2007-12-27,12:45:03,32175
174,39.97929881,116.31099881,2007-12-27,12:46:07,2007-12-27,12:52:59,32176
174,39.99638846,116.30940128,2007-12-27,12:54:09,2007-12-27,14:01:09,32177
174,39.97941667,116.31072500,2007-12-27,14:03:22,2007-12-27,14:08:34,32178
174,39.96869962,116.30862121,2007-12-27,14:09:26,2007-12-27,14:31:23,32179
174,39.97372813,116.31153542,2008-01-11,04:29:37,2008-01-11,04:40:03,32180
174,39.97084762,116.31357143,2008-01-11,04:40:13,2008-01-11,04:47:15,32181
174,39.96862000,116.31378000,2008-01-11,04:47:50,2008-01-11,05:11:21,32182
174,39.97040667,116.30643778,2008-01-11,05:11:51,2008-01-11,05:18:15,32183
174,39.96931697,116.30837909,2008-01-11,05:19:10,2008-01-11,08:03:33,32184
174,39.98565952,116.30995476,2008-01-11,08:12:09,2008-01-11,08:27:11,32185
174,39.99073939,116.31572121,2008-01-11,08:45:34,2008-01-11,09:03:50,32186
174,39.99031875,116.32543958,2008-01-11,09:03:57,2008-01-11,09:12:38,32187
174,39.98699589,116.32966039,2008-01-11,09:20:14,2008-01-11,11:09:51,32188
174,39.97785769,116.32258419,2008-01-11,11:11:03,2008-01-11,12:30:57,32189
174,39.96928153,116.30759324,2008-01-11,12:49:37,2008-01-11,13:02:35,32190
174,39.99135882,116.31854412,2008-01-12,06:31:13,2008-01-12,06:53:59,32191
174,39.99772905,116.32152722,2008-01-12,07:42:42,2008-01-12,08:39:08,32192
174,39.98418672,116.30757214,2008-01-12,08:39:38,2008-01-12,09:02:53,32193
174,39.97454697,116.30032242,2008-01-12,09:41:18,2008-01-12,10:37:29,32194
174,39.97538025,116.32685309,2008-01-15,11:43:14,2008-01-15,11:57:09,32195
174,39.97486250,116.31417292,2008-01-15,12:01:12,2008-01-15,12:12:39,32196
174,39.96982374,116.30727525,2008-01-15,12:13:19,2008-01-15,13:07:31,32197
174,39.97003485,116.30640303,2008-01-17,09:40:11,2008-01-17,09:46:25,32198
174,39.98091667,116.31021667,2008-02-14,08:07:28,2008-02-14,13:20:15,32199
174,39.96991222,116.30907667,2008-02-20,04:29:12,2008-02-20,05:27:09,32200
174,39.98337654,116.30919825,2008-02-24,02:54:12,2008-02-24,03:43:31,32201
174,39.96561481,116.30274630,2008-02-27,03:30:47,2008-02-27,04:15:58,32202
174,39.97315538,116.29361452,2008-02-27,04:18:38,2008-02-27,04:31:30,32203
174,39.96659549,116.29449549,2008-02-27,04:32:46,2008-02-27,05:21:41,32204
174,39.96854677,116.31185376,2008-03-08,12:42:37,2008-03-08,13:36:04,32205
174,39.97008542,116.30100586,2008-03-09,04:38:38,2008-03-09,09:53:33,32206
174,39.97499744,116.30265414,2008-03-09,09:53:47,2008-03-12,06:50:59,32207
174,39.96549621,116.31520985,2008-03-14,05:36:59,2008-03-14,09:05:01,32208
174,39.96444524,116.30203095,2008-03-14,11:34:31,2008-03-22,09:35:31,32209
174,39.96374938,116.30935494,2008-03-22,09:36:12,2008-03-22,09:59:42,32210
174,39.95243636,116.31767424,2008-03-22,10:02:10,2008-03-22,10:07:32,32211
174,39.95071562,116.32621354,2008-03-22,10:07:37,2008-03-22,10:15:10,32212
174,39.95187597,116.31583736,2008-03-22,10:35:50,2008-03-22,12:00:39,32213
174,39.96566129,116.31368710,2008-03-22,12:01:28,2008-03-22,12:12:40,32214
174,39.97916556,116.30028278,2008-03-23,10:02:03,2008-03-23,10:15:13,32215
174,39.97184597,116.31939286,2008-03-24,08:53:43,2008-03-24,10:08:37,32216
174,39.96875167,116.30307167,2008-03-26,05:14:41,2008-03-28,05:00:45,32217
174,39.97770870,116.31117464,2008-03-28,05:02:47,2008-03-28,05:20:48,32218
174,40.44788333,115.97358704,2008-03-30,08:20:56,2008-03-30,08:26:23,32219
174,40.38170000,115.95105238,2008-03-30,08:26:40,2008-03-30,08:32:11,32220
174,40.36204083,115.95850917,2008-03-30,08:32:39,2008-03-30,08:38:13,32221
174,40.33003000,115.99244167,2008-03-30,08:38:49,2008-03-30,08:44:48,32222
174,40.29081225,116.02094706,2008-03-30,08:44:52,2008-03-30,08:50:33,32223
174,40.27527292,116.07242187,2008-03-30,08:50:54,2008-03-30,08:55:58,32224
174,40.24967083,116.12476111,2008-03-30,08:56:09,2008-03-30,09:01:22,32225
174,40.23000500,116.11816500,2008-03-30,09:01:56,2008-03-30,09:07:15,32226
174,40.18954375,116.11561667,2008-03-30,09:08:30,2008-03-30,09:15:01,32227
174,40.13747361,116.13248750,2008-03-30,09:16:56,2008-03-30,09:24:00,32228
174,40.10794615,116.14782949,2008-03-30,09:24:12,2008-03-30,09:30:35,32229
174,40.03053704,116.25526914,2008-03-30,09:31:43,2008-03-30,10:02:29,32230
174,39.98902843,116.29036471,2008-03-30,10:03:14,2008-03-30,10:10:54,32231
174,39.98134417,116.31023711,2008-03-30,10:11:32,2008-04-02,07:26:05,32232
174,39.97099783,116.30050725,2008-04-04,11:04:41,2008-04-04,11:14:19,32233
174,39.95774680,116.31658434,2008-04-07,03:19:06,2008-04-07,05:26:41,32234
174,39.96686364,116.31159502,2008-04-07,05:27:08,2008-04-07,08:12:12,32235
174,39.97903981,116.30430926,2008-05-04,10:58:44,2008-05-04,11:14:38,32236
174,39.98143760,116.30019884,2008-05-04,13:25:15,2008-05-04,13:45:38,32237
174,39.97095067,116.30112067,2008-05-04,13:46:13,2008-05-04,13:54:56,32238
174,39.96946481,116.30014074,2008-05-07,06:12:26,2008-05-07,06:17:54,32239
174,39.92389253,116.30025316,2008-05-07,06:41:27,2008-05-07,07:17:13,32240
174,39.96972026,116.30939216,2008-05-07,07:45:22,2008-05-17,12:42:25,32241
174,39.97476332,116.31642758,2008-05-22,07:47:12,2008-05-22,10:24:29,32242
174,39.97107016,116.30121744,2008-05-22,11:53:41,2008-05-22,12:08:31,32243
174,39.97471333,116.30375741,2008-05-22,14:44:38,2008-05-22,16:19:59,32244
174,39.97034206,116.30045873,2008-05-24,09:51:27,2008-05-24,10:02:22,32245
174,39.96223254,116.30225714,2008-05-24,10:04:39,2008-05-24,10:10:37,32246
174,39.94824762,116.30305952,2008-05-24,10:11:55,2008-05-24,10:17:33,32247
174,39.91555354,116.30343434,2008-05-24,10:18:25,2008-05-24,10:32:49,32248
174,39.96987000,116.30054333,2008-06-14,04:31:17,2008-06-14,04:37:33,32249
174,39.97775408,116.30507721,2008-06-14,04:39:11,2008-06-14,05:31:50,32250
174,39.98007143,116.30578651,2008-06-14,05:32:00,2008-06-14,06:38:13,32251
174,39.97195975,116.30320827,2008-06-14,06:38:17,2008-06-14,10:55:22,32252
174,39.97352172,116.30229293,2008-06-21,14:55:29,2008-06-21,15:07:57,32253
174,39.96077222,116.31405556,2008-06-27,06:43:08,2008-06-27,06:54:25,32254
174,39.97421204,116.30078148,2008-06-27,06:55:13,2008-06-27,11:07:04,32255
174,39.97880903,116.30001250,2008-06-27,11:07:10,2008-06-27,11:12:32,32256
174,39.98135111,116.30008333,2008-06-27,11:43:01,2008-06-27,12:55:23,32257
174,39.97348333,116.30036425,2008-06-27,12:55:57,2008-06-27,13:20:17,32258
174,39.95739545,116.31279697,2008-06-27,13:21:29,2008-06-28,06:52:50,32259
174,39.96864630,116.31135278,2008-06-28,06:58:41,2008-06-28,14:41:39,32260
174,39.95839216,116.31711961,2008-06-29,06:30:37,2008-06-29,06:40:04,32261
174,39.97069333,116.31276636,2008-06-29,07:55:38,2008-06-29,08:27:16,32262
174,39.98228725,116.31027843,2008-06-29,08:27:54,2008-06-29,08:35:05,32263
174,39.99314474,116.30933421,2008-06-29,08:35:39,2008-06-29,08:43:07,32264
174,40.01062151,116.31121505,2008-06-29,08:44:12,2008-06-29,09:06:55,32265
174,39.95695877,116.31706491,2008-06-30,00:33:33,2008-06-30,06:30:12,32266
174,39.97371990,116.31521227,2008-06-30,06:32:38,2008-06-30,08:42:38,32267
174,39.97513647,116.30232843,2008-06-30,12:15:57,2008-06-30,12:51:17,32268
174,39.97958333,116.30460983,2008-06-30,14:17:51,2008-06-30,14:30:10,32269
174,39.96417879,116.31969495,2008-06-30,14:42:53,2008-06-30,14:54:22,32270
174,39.96997778,116.30073148,2008-07-01,00:11:28,2008-07-01,00:17:59,32271
174,39.97767986,116.30382292,2008-07-01,00:35:07,2008-07-02,09:35:29,32272
174,39.97874167,116.30208438,2008-07-02,09:51:27,2008-07-04,00:39:45,32273
174,39.95855402,116.31015287,2008-07-04,00:40:46,2008-07-04,06:35:37,32274
174,39.96641795,116.30622821,2008-07-04,06:38:54,2008-07-04,06:59:52,32275
174,39.97060444,116.30266444,2008-07-04,07:00:50,2008-07-05,00:41:40,32276
174,39.96277436,116.29897051,2008-07-05,00:42:15,2008-07-05,00:56:58,32277
174,39.95587184,116.31705517,2008-07-05,00:57:49,2008-07-05,06:47:00,32278
174,39.96385417,116.31456875,2008-07-05,06:49:18,2008-07-05,06:56:07,32279
174,39.97047250,116.30261583,2008-07-05,07:01:46,2008-07-05,07:08:45,32280
174,39.92158788,116.33010758,2008-07-05,10:12:02,2008-07-05,10:32:29,32281
174,39.92419500,116.41151167,2008-07-05,11:00:19,2008-07-05,11:06:53,32282
174,39.92878503,116.41060791,2008-07-05,11:20:27,2008-07-05,11:42:46,32283
174,39.92242500,116.35904861,2008-07-05,14:16:34,2008-07-05,14:24:10,32284
174,39.92407000,116.33056667,2008-07-05,14:25:25,2008-07-05,14:35:54,32285
174,39.93618111,116.32063778,2008-07-05,14:36:54,2008-07-05,14:41:58,32286
174,39.95621806,116.31713333,2008-07-05,14:42:29,2008-07-05,14:48:07,32287
174,39.96906361,116.30926565,2008-07-05,14:48:40,2008-07-05,15:07:29,32288
174,39.96806800,116.30170433,2008-07-07,05:15:50,2008-07-07,05:51:52,32289
174,39.96742333,116.30088933,2008-07-07,06:27:48,2008-07-07,06:36:36,32290
174,39.97031569,116.30282941,2008-07-07,13:21:16,2008-07-07,13:27:05,32291
174,39.96745185,116.30095370,2008-07-08,00:25:34,2008-07-08,00:37:05,32292
174,39.96112000,116.30817333,2008-07-08,00:37:25,2008-07-08,00:42:48,32293
174,39.95606613,116.31707097,2008-07-08,00:43:37,2008-07-08,06:10:31,32294
174,39.96331111,116.30960556,2008-07-08,06:10:53,2008-07-08,06:20:50,32295
174,39.96952885,116.30253910,2008-07-08,06:22:40,2008-07-08,06:32:35,32296
174,39.96011111,116.30007778,2008-07-09,00:35:40,2008-07-09,00:46:37,32297
174,39.96281000,116.30019667,2008-07-09,00:47:32,2008-07-10,00:25:01,32298
174,39.95555521,116.31569688,2008-07-10,00:36:31,2008-07-10,00:46:08,32299
174,39.97124823,116.30183475,2008-07-10,06:39:33,2008-07-11,11:02:03,32300
174,39.97786083,116.30330167,2008-07-11,11:11:45,2008-07-11,11:17:43,32301
174,39.89517111,116.31696444,2008-07-12,03:05:33,2008-07-12,03:10:49,32302
174,39.97763889,116.30482333,2008-07-12,05:34:05,2008-07-12,08:06:35,32303
174,39.99150256,116.32404840,2008-07-12,08:07:21,2008-07-12,10:50:31,32304
174,39.98808421,116.30999298,2008-07-12,10:51:28,2008-07-12,10:59:15,32305
174,39.97589400,116.30153867,2008-07-12,10:59:45,2008-07-12,11:11:50,32306
174,39.97678602,116.30821828,2008-07-12,11:12:28,2008-07-13,05:03:55,32307
174,39.97183611,116.30223833,2008-07-13,05:04:43,2008-07-13,05:15:12,32308
174,39.97478194,116.30019583,2008-07-13,09:47:58,2008-07-13,09:53:09,32309
174,40.00771631,116.37241418,2008-07-13,13:03:04,2008-08-07,04:43:17,32310
174,40.00588917,116.37200167,2008-08-07,05:15:37,2008-08-07,05:23:24,32311
174,39.96858835,116.31432638,2008-08-08,02:44:51,2008-08-08,03:39:18,32312
174,39.98433333,116.33333462,2008-08-10,22:31:10,2008-08-10,22:38:34,32313
174,40.00584848,116.37072955,2008-08-10,22:39:04,2008-08-11,23:39:02,32314
174,39.97593827,116.30016605,2008-08-13,02:49:08,2008-08-13,04:37:18,32315
174,40.00128367,116.36119933,2008-08-13,04:48:34,2008-08-14,00:58:02,32316
174,39.97566065,116.30150347,2008-08-14,00:59:02,2008-08-15,13:32:28,32317
175,39.97510667,116.32419333,2007-10-19,05:23:15,2007-10-19,05:28:51,32318
175,39.97504792,116.30215625,2007-10-19,05:31:00,2007-10-19,05:36:52,32319
175,40.00309074,116.28000370,2007-10-19,05:37:54,2007-10-19,05:42:55,32320
175,39.99692778,116.23131111,2007-10-19,05:43:18,2007-10-19,05:48:20,32321
175,39.98864259,116.18395756,2007-10-19,05:49:04,2007-10-19,11:23:37,32322
175,39.98903333,116.21294792,2007-10-19,11:25:33,2007-10-19,11:30:34,32323
175,39.97859667,116.24857667,2007-10-19,11:31:18,2007-10-19,11:36:55,32324
